"fips_cnty_cd","cnty_name","state_cd","cnty_cd","chronic_disease","avg_cost","population","cnty_pop","percent_pop","us_avg","cost_variance","std_dev","dif_from_dev","cost_flag"
"35013","DONA ANA, NM","32","060","RA/OA","5440","14","136","10.29","2939.36","14412297.73","3796.35","0","(null)"
"35029","LUNA, NM","32","140","RA/OA","4020","2","26","7.69","2939.36","14412297.73","3796.35","0","(null)"
"35035","OTERO, NM","32","170","RA/OA","16820","3","42","7.14","2939.36","14412297.73","3796.35","10084.29","high"
"35039","RIO ARRIBA, NM","32","190","RA/OA","1410","2","30","6.67","2939.36","14412297.73","3796.35","0","(null)"
"35043","SANDOVAL, NM","32","210","RA/OA","2000","12","60","20","2939.36","14412297.73","3796.35","0","(null)"
"35053","SOCORRO, NM","32","260","RA/OA","4508","1","12","8.33","2939.36","14412297.73","3796.35","0","(null)"
"36005","BRONX, NY","33","020","RA/OA","9019","56","359","15.6","2939.36","14412297.73","3796.35","2283.29","high"
"36017","CHENANGO, NY","33","080","RA/OA","340","5","22","22.73","2939.36","14412297.73","3796.35","0","(null)"
"36029","ERIE, NY","33","240","RA/OA","5030","78","387","20.16","2939.36","14412297.73","3796.35","0","(null)"
"36035","FULTON, NY","33","280","RA/OA","920","6","28","21.43","2939.36","14412297.73","3796.35","0","(null)"
"36061","NEW YORK, NY","33","420","RA/OA","1835","99","524","18.89","2939.36","14412297.73","3796.35","0","(null)"
"36063","NIAGARA, NY","33","500","RA/OA","820","20","93","21.51","2939.36","14412297.73","3796.35","0","(null)"
"36067","ONONDAGA, NY","33","520","RA/OA","8746.5","38","192","19.79","2939.36","14412297.73","3796.35","2010.79","high"
"36077","OTSEGO, NY","33","570","RA/OA","450","6","21","28.57","2939.36","14412297.73","3796.35","0","(null)"
"36081","QUEENS, NY","33","590","RA/OA","2310","119","628","18.95","2939.36","14412297.73","3796.35","0","(null)"
"36089","ST. LAWRENCE, NY","33","630","RA/OA","1780","12","59","20.34","2939.36","14412297.73","3796.35","0","(null)"
"36103","SUFFOLK, NY","33","700","RA/OA","5366","98","508","19.29","2939.36","14412297.73","3796.35","0","(null)"
"36105","SULLIVAN, NY","33","710","RA/OA","13108","8","36","22.22","2939.36","14412297.73","3796.35","6372.29","high"
"36109","TOMPKINS, NY","33","730","RA/OA","2015","9","35","25.71","2939.36","14412297.73","3796.35","0","(null)"
"36117","WAYNE, NY","33","770","RA/OA","4640","9","44","20.45","2939.36","14412297.73","3796.35","0","(null)"
"36119","WESTCHESTER, NY","33","800","RA/OA","1250","58","324","17.9","2939.36","14412297.73","3796.35","0","(null)"
"37011","AVERY, NC","34","050","RA/OA","2520","4","7","57.14","2939.36","14412297.73","3796.35","0","(null)"
"37025","CABARRUS, NC","34","120","RA/OA","2070","12","71","16.9","2939.36","14412297.73","3796.35","0","(null)"
"37027","CALDWELL, NC","34","130","RA/OA","2840","6","42","14.29","2939.36","14412297.73","3796.35","0","(null)"
"37045","CLEVELAND, NC","34","220","RA/OA","2695","13","65","20","2939.36","14412297.73","3796.35","0","(null)"
"37051","CUMBERLAND, NC","34","250","RA/OA","1100","17","120","14.17","2939.36","14412297.73","3796.35","0","(null)"
"37055","DARE, NC","34","270","RA/OA","2380","3","15","20","2939.36","14412297.73","3796.35","0","(null)"
"37063","DURHAM, NC","34","310","RA/OA","1320","11","73","15.07","2939.36","14412297.73","3796.35","0","(null)"
"37067","FORSYTH, NC","34","330","RA/OA","2710","25","121","20.66","2939.36","14412297.73","3796.35","0","(null)"
"37077","GRANVILLE, NC","34","380","RA/OA","1650","5","22","22.73","2939.36","14412297.73","3796.35","0","(null)"
"37119","MECKLENBURG, NC","34","590","RA/OA","1820","39","220","17.73","2939.36","14412297.73","3796.35","0","(null)"
"37127","NASH, NC","34","630","RA/OA","1030","7","50","14","2939.36","14412297.73","3796.35","0","(null)"
"37129","NEW HANOVER, NC","34","640","RA/OA","1060","14","91","15.38","2939.36","14412297.73","3796.35","0","(null)"
"37159","ROWAN, NC","34","790","RA/OA","1730","11","54","20.37","2939.36","14412297.73","3796.35","0","(null)"
"37163","SAMPSON, NC","34","810","RA/OA","2450","6","29","20.69","2939.36","14412297.73","3796.35","0","(null)"
"37183","WAKE, NC","34","910","RA/OA","1503.33","46","235","19.57","2939.36","14412297.73","3796.35","0","(null)"
"38061","MOUNTRAIL, ND","35","300","RA/OA","5224","4","12","33.33","2939.36","14412297.73","3796.35","0","(null)"
"39007","ASHTABULA, OH","36","030","RA/OA","1820","7","30","23.33","2939.36","14412297.73","3796.35","0","(null)"
"39015","BROWN, OH","36","070","RA/OA","850","6","23","26.09","2939.36","14412297.73","3796.35","0","(null)"
"39031","COSHOCTON, OH","36","150","RA/OA","6790","3","13","23.08","2939.36","14412297.73","3796.35","54.29","high"
"39035","CUYAHOGA, OH","36","170","RA/OA","3035","84","492","17.07","2939.36","14412297.73","3796.35","0","(null)"
"39043","ERIE, OH","36","220","RA/OA","80","10","40","25","2939.36","14412297.73","3796.35","0","(null)"
"39061","HAMILTON, OH","36","310","RA/OA","1470","47","296","15.88","2939.36","14412297.73","3796.35","0","(null)"
"39063","HANCOCK, OH","36","330","RA/OA","21988","4","25","16","2939.36","14412297.73","3796.35","15252.29","high"
"39083","KNOX, OH","36","430","RA/OA","1340","9","31","29.03","2939.36","14412297.73","3796.35","0","(null)"
"39093","LORAIN, OH","36","480","RA/OA","1360","25","124","20.16","2939.36","14412297.73","3796.35","0","(null)"
"39095","LUCAS, OH","36","490","RA/OA","2630","33","144","22.92","2939.36","14412297.73","3796.35","0","(null)"
"39113","MONTGOMERY, OH","36","580","RA/OA","3055","52","253","20.55","2939.36","14412297.73","3796.35","0","(null)"
"39121","NOBLE, OH","36","620","RA/OA","5240","2","3","66.67","2939.36","14412297.73","3796.35","0","(null)"
"39147","SENECA, OH","36","750","RA/OA","4590","4","30","13.33","2939.36","14412297.73","3796.35","0","(null)"
"39149","SHELBY, OH","36","760","RA/OA","2360","5","20","25","2939.36","14412297.73","3796.35","0","(null)"
"39153","SUMMIT, OH","36","780","RA/OA","2430","38","191","19.9","2939.36","14412297.73","3796.35","0","(null)"
"39167","WASHINGTON, OH","36","850","RA/OA","3510","5","29","17.24","2939.36","14412297.73","3796.35","0","(null)"
"40033","COTTON, OK","37","160","RA/OA","3140","1","4","25","2939.36","14412297.73","3796.35","0","(null)"
"40047","GARFIELD, OK","37","230","RA/OA","590","4","33","12.12","2939.36","14412297.73","3796.35","0","(null)"
"40071","KAY, OK","37","350","RA/OA","690","6","34","17.65","2939.36","14412297.73","3796.35","0","(null)"
"40089","MCCURTAIN, OK","37","440","RA/OA","1420","3","20","15","2939.36","14412297.73","3796.35","0","(null)"
"40111","OKMULGEE, OK","37","550","RA/OA","1440","2","19","10.53","2939.36","14412297.73","3796.35","0","(null)"
"40117","PAWNEE, OK","37","580","RA/OA","240","1","13","7.69","2939.36","14412297.73","3796.35","0","(null)"
"40125","POTTAWATOMIE, OK","37","620","RA/OA","3960","8","18","44.44","2939.36","14412297.73","3796.35","0","(null)"
"40143","TULSA, OK","37","710","RA/OA","1380","40","263","15.21","2939.36","14412297.73","3796.35","0","(null)"
"41005","CLACKAMAS, OR","38","020","RA/OA","440","21","154","13.64","2939.36","14412297.73","3796.35","0","(null)"
"41013","CROOK, OR","38","060","RA/OA","8850","1","11","9.09","2939.36","14412297.73","3796.35","2114.29","high"
"41017","DESCHUTES, OR","38","080","RA/OA","1160","10","64","15.63","2939.36","14412297.73","3796.35","0","(null)"
"41019","DOUGLAS, OR","38","090","RA/OA","520","10","72","13.89","2939.36","14412297.73","3796.35","0","(null)"
"41029","JACKSON, OR","38","140","RA/OA","1310","17","113","15.04","2939.36","14412297.73","3796.35","0","(null)"
"41033","JOSEPHINE, OR","38","160","RA/OA","1370","8","63","12.7","2939.36","14412297.73","3796.35","0","(null)"
"41045","MALHEUR, OR","38","220","RA/OA","5680","4","14","28.57","2939.36","14412297.73","3796.35","0","(null)"
"41051","MULTNOMAH, OR","38","250","RA/OA","430","22","255","8.63","2939.36","14412297.73","3796.35","0","(null)"
"42003","ALLEGHENY, PA","39","010","RA/OA","1183.33","83","508","16.34","2939.36","14412297.73","3796.35","0","(null)"
"42007","BEAVER, PA","39","080","RA/OA","855","14","88","15.91","2939.36","14412297.73","3796.35","0","(null)"
"42009","BEDFORD, PA","39","100","RA/OA","1530","3","25","12","2939.36","14412297.73","3796.35","0","(null)"
"42011","BERKS, PA","39","110","RA/OA","1250","21","139","15.11","2939.36","14412297.73","3796.35","0","(null)"
"42013","BLAIR, PA","39","120","RA/OA","1240","18","81","22.22","2939.36","14412297.73","3796.35","0","(null)"
"42017","BUCKS, PA","39","140","RA/OA","7639","33","223","14.8","2939.36","14412297.73","3796.35","903.29","high"
"42019","BUTLER, PA","39","150","RA/OA","3320","16","70","22.86","2939.36","14412297.73","3796.35","0","(null)"
"42029","CHESTER, PA","39","210","RA/OA","460","24","124","19.35","2939.36","14412297.73","3796.35","0","(null)"
"42063","INDIANA, PA","39","390","RA/OA","440","12","52","23.08","2939.36","14412297.73","3796.35","0","(null)"
"42067","JUNIATA, PA","39","410","RA/OA","5580","4","13","30.77","2939.36","14412297.73","3796.35","0","(null)"
"42071","LANCASTER, PA","39","440","RA/OA","2470","31","179","17.32","2939.36","14412297.73","3796.35","0","(null)"
"42077","LEHIGH, PA","39","470","RA/OA","1140","24","112","21.43","2939.36","14412297.73","3796.35","0","(null)"
"42079","LUZERNE, PA","39","480","RA/OA","835","21","137","15.33","2939.36","14412297.73","3796.35","0","(null)"
"42089","MONROE, PA","39","550","RA/OA","12208","6","51","11.76","2939.36","14412297.73","3796.35","5472.29","high"
"42091","MONTGOMERY, PA","39","560","RA/OA","2466.67","58","284","20.42","2939.36","14412297.73","3796.35","0","(null)"
"42095","NORTHAMPTON, PA","39","590","RA/OA","950","24","114","21.05","2939.36","14412297.73","3796.35","0","(null)"
"42101","PHILADELPHIA, PA","39","620","RA/OA","620","81","490","16.53","2939.36","14412297.73","3796.35","0","(null)"
"42107","SCHUYLKILL, PA","39","650","RA/OA","1040","22","77","28.57","2939.36","14412297.73","3796.35","0","(null)"
"42121","VENANGO, PA","39","730","RA/OA","1100","6","27","22.22","2939.36","14412297.73","3796.35","0","(null)"
"42125","WASHINGTON, PA","39","750","RA/OA","240","14","84","16.67","2939.36","14412297.73","3796.35","0","(null)"
"42131","WYOMING, PA","39","790","RA/OA","1730","4","19","21.05","2939.36","14412297.73","3796.35","0","(null)"
"44003","KENT, RI","41","010","RA/OA","1410","15","98","15.31","2939.36","14412297.73","3796.35","0","(null)"
"44009","WASHINGTON, RI","41","050","RA/OA","2010","9","86","10.47","2939.36","14412297.73","3796.35","0","(null)"
"45007","ANDERSON, SC","42","030","RA/OA","510","19","100","19","2939.36","14412297.73","3796.35","0","(null)"
"45009","BAMBERG, SC","42","040","RA/OA","350","2","9","22.22","2939.36","14412297.73","3796.35","0","(null)"
"45017","CALHOUN, SC","42","080","RA/OA","1430","3","3","100","2939.36","14412297.73","3796.35","0","(null)"
"45019","CHARLESTON, SC","42","090","RA/OA","920","31","141","21.99","2939.36","14412297.73","3796.35","0","(null)"
"45045","GREENVILLE, SC","42","220","RA/OA","2345","46","196","23.47","2939.36","14412297.73","3796.35","0","(null)"
"45051","HORRY, SC","42","250","RA/OA","3910","28","114","24.56","2939.36","14412297.73","3796.35","0","(null)"
"45059","LAURENS, SC","42","290","RA/OA","3660","3","25","12","2939.36","14412297.73","3796.35","0","(null)"
"45063","LEXINGTON, SC","42","310","RA/OA","1190","15","75","20","2939.36","14412297.73","3796.35","0","(null)"
"45071","NEWBERRY, SC","42","350","RA/OA","750","3","18","16.67","2939.36","14412297.73","3796.35","0","(null)"
"45079","RICHLAND, SC","42","390","RA/OA","1300","17","107","15.89","2939.36","14412297.73","3796.35","0","(null)"
"45083","SPARTANBURG, SC","42","410","RA/OA","2330","33","128","25.78","2939.36","14412297.73","3796.35","0","(null)"
"45091","YORK, SC","42","450","RA/OA","2570","13","79","16.46","2939.36","14412297.73","3796.35","0","(null)"
"46061","HANSON, SD","43","300","RA/OA","630","1","4","25","2939.36","14412297.73","3796.35","0","(null)"
"47017","CARROLL, TN","44","080","RA/OA","1900","5","16","31.25","2939.36","14412297.73","3796.35","0","(null)"
"47037","DAVIDSON, TN","44","180","RA/OA","2610","31","202","15.35","2939.36","14412297.73","3796.35","0","(null)"
"47093","KNOX, TN","44","460","RA/OA","1680","30","199","15.08","2939.36","14412297.73","3796.35","0","(null)"
"47119","MAURY, TN","44","590","RA/OA","3720","9","54","16.67","2939.36","14412297.73","3796.35","0","(null)"
"48027","BELL, TX","45","120","RA/OA","15698","12","71","16.9","2939.36","14412297.73","3796.35","8962.29","high"
"48029","BEXAR, TX","45","130","RA/OA","2300","110","496","22.18","2939.36","14412297.73","3796.35","0","(null)"
"48039","BRAZORIA, TX","45","180","RA/OA","920","10","72","13.89","2939.36","14412297.73","3796.35","0","(null)"
"48053","BURNET, TX","45","222","RA/OA","1430","3","19","15.79","2939.36","14412297.73","3796.35","0","(null)"
"48061","CAMERON, TX","45","240","RA/OA","2045","21","104","20.19","2939.36","14412297.73","3796.35","0","(null)"
"48085","COLLIN, TX","45","310","RA/OA","13538","26","127","20.47","2939.36","14412297.73","3796.35","6802.29","high"
"48113","DALLAS, TX","45","390","RA/OA","2132","124","583","21.27","2939.36","14412297.73","3796.35","0","(null)"
"48121","DENTON, TX","45","410","RA/OA","2810","12","95","12.63","2939.36","14412297.73","3796.35","0","(null)"
"48157","FORT BEND, TX","45","530","RA/OA","3425","15","68","22.06","2939.36","14412297.73","3796.35","0","(null)"
"48167","GALVESTON, TX","45","550","RA/OA","2045","20","100","20","2939.36","14412297.73","3796.35","0","(null)"
"48199","HARDIN, TX","45","600","RA/OA","1920","5","26","19.23","2939.36","14412297.73","3796.35","0","(null)"
"48201","HARRIS, TX","45","610","RA/OA","5944.5","178","917","19.41","2939.36","14412297.73","3796.35","0","(null)"
"48215","HIDALGO, TX","45","650","RA/OA","4930","44","189","23.28","2939.36","14412297.73","3796.35","0","(null)"
"48245","JEFFERSON, TX","45","700","RA/OA","1250","15","90","16.67","2939.36","14412297.73","3796.35","0","(null)"
"48251","JOHNSON, TX","45","720","RA/OA","3995","11","41","26.83","2939.36","14412297.73","3796.35","0","(null)"
"48309","MC LENNAN, TX","45","780","RA/OA","2010","21","92","22.83","2939.36","14412297.73","3796.35","0","(null)"
"48355","NUECES, TX","45","830","RA/OA","1380","21","107","19.63","2939.36","14412297.73","3796.35","0","(null)"
"48373","POLK, TX","45","850","RA/OA","760","11","40","27.5","2939.36","14412297.73","3796.35","0","(null)"
"48375","POTTER, TX","45","860","RA/OA","5460","17","80","21.25","2939.36","14412297.73","3796.35","0","(null)"
"48423","SMITH, TX","45","892","RA/OA","860","17","66","25.76","2939.36","14412297.73","3796.35","0","(null)"
"48439","TARRANT, TX","45","910","RA/OA","830","94","425","22.12","2939.36","14412297.73","3796.35","0","(null)"
"48449","TITUS, TX","45","921","RA/OA","7648","3","9","33.33","2939.36","14412297.73","3796.35","912.29","high"
"48485","WICHITA, TX","45","960","RA/OA","1730","14","51","27.45","2939.36","14412297.73","3796.35","0","(null)"
"48499","WOOD, TX","45","974","RA/OA","370","4","22","18.18","2939.36","14412297.73","3796.35","0","(null)"
"49011","DAVIS, UT","46","050","RA/OA","1610","6","69","8.7","2939.36","14412297.73","3796.35","0","(null)"
"49019","GRAND, UT","46","090","RA/OA","650","2","4","50","2939.36","14412297.73","3796.35","0","(null)"
"49049","UTAH, UT","46","240","RA/OA","1570","14","118","11.86","2939.36","14412297.73","3796.35","0","(null)"
"50003","BENNINGTON, VT","47","010","RA/OA","3800","6","27","22.22","2939.36","14412297.73","3796.35","0","(null)"
"50021","RUTLAND, VT","47","100","RA/OA","2840","6","41","14.63","2939.36","14412297.73","3796.35","0","(null)"
"51035","CARROLL, VA","49","170","RA/OA","19578","4","20","20","2939.36","14412297.73","3796.35","12842.29","high"
"51036","CHARLES CITY, VA","49","180","RA/OA","2880","4","5","80","2939.36","14412297.73","3796.35","0","(null)"
"51041","CHESTERFIELD, VA","49","200","RA/OA","3790","21","93","22.58","2939.36","14412297.73","3796.35","0","(null)"
"51059","FAIRFAX, VA","49","290","RA/OA","1755","39","209","18.66","2939.36","14412297.73","3796.35","0","(null)"
"51630","FREDERICKSBURG CITY, VA","49","342","RA/OA","90","4","18","22.22","2939.36","14412297.73","3796.35","0","(null)"
"51071","GILES, VA","49","350","RA/OA","2730","5","20","25","2939.36","14412297.73","3796.35","0","(null)"
"51730","PETERSBURG CITY, VA","49","701","RA/OA","4500","3","21","14.29","2939.36","14412297.73","3796.35","0","(null)"
"51740","PORTSMOUTH CITY, VA","49","711","RA/OA","6890","5","42","11.9","2939.36","14412297.73","3796.35","154.29","high"
"51155","PULASKI, VA","49","770","RA/OA","2280","4","25","16","2939.36","14412297.73","3796.35","0","(null)"
"53017","DOUGLAS, WA","50","080","RA/OA","750","5","27","18.52","2939.36","14412297.73","3796.35","0","(null)"
"53031","JEFFERSON, WA","50","150","RA/OA","1350","3","23","13.04","2939.36","14412297.73","3796.35","0","(null)"
"53033","KING, WA","50","160","RA/OA","1513.33","92","545","16.88","2939.36","14412297.73","3796.35","0","(null)"
"53035","KITSAP, WA","50","170","RA/OA","250","19","97","19.59","2939.36","14412297.73","3796.35","0","(null)"
"53041","LEWIS, WA","50","200","RA/OA","4190","4","32","12.5","2939.36","14412297.73","3796.35","0","(null)"
"53053","PIERCE, WA","50","260","RA/OA","510","51","243","20.99","2939.36","14412297.73","3796.35","0","(null)"
"53071","WALLA WALLA, WA","50","350","RA/OA","3160","7","32","21.88","2939.36","14412297.73","3796.35","0","(null)"
"53077","YAKIMA, WA","50","380","RA/OA","2830","11","76","14.47","2939.36","14412297.73","3796.35","0","(null)"
"54029","HANCOCK, WV","51","140","RA/OA","530","5","29","17.24","2939.36","14412297.73","3796.35","0","(null)"
"54069","OHIO, WV","51","340","RA/OA","800","2","29","6.9","2939.36","14412297.73","3796.35","0","(null)"
"55015","CALUMET, WI","52","070","RA/OA","2060","7","18","38.89","2939.36","14412297.73","3796.35","0","(null)"
